time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa)
2022-02-18T13:00,-2.9,63,-8.9,-7,1023.1,838.7,0,0,0,1,0,1,0,6.1,220,19.4,0.14,0.18
2022-02-18T14:00,1.6,54,-6.6,-1.1,1022.2,840.7,0,0,0,0,0,0,0,2.2,171,16.2,0.24,0.31
2022-02-18T15:00,3.7,44,-7.5,1.3,1021.3,841.2,0,0,0,0,0,0,0,3.1,36,8.6,0.29,0.45
2022-02-18T16:00,3.6,53,-5.1,1.1,1020.6,840.5,0,0,0,0,0,0,0,5.4,48,15.1,0.29,0.37
2022-02-18T17:00,3.7,52,-5.3,0.6,1020.4,840.4,0,0,0,0,0,0,0,7.1,45,18.4,0.26,0.39
2022-02-18T18:00,3.4,56,-4.5,-0.4,1022,841.6,0,0,0,0,0,0,0,7.6,65,16.6,0.21,0.34
2022-02-18T19:00,2.6,63,-3.7,-1.3,1022.9,841.9,0,0,0,2,1,1,0,9,67,14.4,0.13,0.27
2022-02-18T20:00,2.1,59,-5,-1.1,1022.9,841.5,0,0,0,7,3,6,2,3.1,111,9,0.06,0.29
2022-02-18T21:00,2.2,50,-7.1,-1.9,1023.5,842.1,0,0,0,4,1,3,4,7.7,221,6.5,0.03,0.36
2022-02-18T22:00,-3.8,69,-8.7,-8,1023.6,838.6,0,0,0,3,1,4,0,7.6,225,10.4,0.01,0.14
2022-02-18T23:00,-6.7,76,-10.2,-11.3,1024.3,837.4,0,0,0,2,1,2,0,8.9,220,14.8,0,0.09
2022-02-19T00:00,-8.8,81,-11.4,-13.5,1024.3,836.1,0,0,0,0,0,0,0,9.5,217,18.7,0,0.06
2022-02-19T01:00,-9.3,79,-12.2,-14.2,1024.8,836.2,0,0,0,0,0,0,0,10.3,216,20.9,0,0.06
2022-02-19T02:00,-9.7,78,-12.8,-14.7,1025.1,836.1,0,0,0,0,0,0,0,10.8,217,22.7,0,0.06
2022-02-19T03:00,-9.7,77,-13,-14.9,1025.1,836.1,0,0,0,0,0,0,0,11.6,216,25.9,0,0.07
2022-02-19T04:00,-9.7,76,-13.1,-14.9,1024.8,835.9,0,0,0,0,0,0,0,11.6,216,26.3,0,0.07
2022-02-19T05:00,-9.7,76,-13.2,-14.9,1024.4,835.6,0,0,0,0,0,0,0,11.6,216,26.6,0,0.07
2022-02-19T06:00,-9.7,75,-13.2,-14.7,1023.1,834.5,0,0,0,0,0,0,0,10.5,221,27,0,0.07
2022-02-19T07:00,-9.6,75,-13.3,-14.8,1021.9,833.6,0,0,0,0,0,0,0,11.5,221,27,0.01,0.07
2022-02-19T08:00,-9.5,74,-13.3,-14.9,1021.7,833.5,0,0,0,0,0,0,0,12.8,220,27.4,0.01,0.08
2022-02-19T09:00,-9.4,73,-13.3,-14.8,1021.1,833.1,0,0,0,0,0,0,0,13.3,218,27.7,0.01,0.08
2022-02-19T10:00,-9.3,72,-13.4,-14.7,1021.3,833.3,0,0,0,0,0,0,0,13.2,215,28.1,0.02,0.08
2022-02-19T11:00,-7.5,68,-12.3,-12.8,1021.5,834.6,0,0,0,0,0,0,0,13.3,213,28.1,0.02,0.11
2022-02-19T12:00,-4,64,-9.7,-8.8,1021.4,836.7,0,0,0,0,0,0,0,11.2,213,24.8,0.08,0.16
2022-02-19T13:00,0.3,60,-6.5,-3.9,1020.5,838.5,0,0,0,0,0,0,0,8.6,213,20.2,0.16,0.25
2022-02-19T14:00,3.9,55,-4.4,0.8,1018.2,838.7,0,0,0,0,0,0,0,5.9,223,15.5,0.25,0.37
2022-02-19T15:00,4.8,57,-3.1,2.2,1016.1,837.5,0,0,0,0,0,0,0,7.2,252,14.4,0.28,0.37
2022-02-19T16:00,5.8,52,-3.2,3.2,1013.4,835.8,0,0,0,0,0,0,0,7.6,275,15.8,0.3,0.44
2022-02-19T17:00,6.2,52,-3.1,3.3,1011.7,834.7,0,0,0,0,0,0,0,7.8,292,16.2,0.29,0.46
2022-02-19T18:00,6.1,53,-2.7,3.2,1009.8,833.1,0,0,0,0,0,0,0,3.5,336,16.9,0.24,0.44
2022-02-19T19:00,6.9,46,-3.8,3.4,1009.1,832.9,0,0,0,0,0,0,0,5.9,38,14.8,0.17,0.54
2022-02-19T20:00,5.3,52,-3.8,2.1,1009.1,832,0,0,0,0,0,0,0,3.5,114,9.7,0.07,0.43
2022-02-19T21:00,2.4,60,-4.7,-0.9,1008.8,830.1,0,0,0,0,0,0,0,4,180,13,0.01,0.29
2022-02-19T22:00,-1.6,71,-6.1,-5.3,1008.9,827.9,0,0,0,0,0,0,0,5.5,212,18.4,0,0.16
2022-02-19T23:00,-3.1,73,-7.3,-7.4,1008.3,826.5,0,0,0,0,0,0,0,8.5,216,22,0,0.13
2022-02-20T00:00,-3.8,71,-8.2,-8.5,1008.1,825.9,0,0,0,0,0,0,0,11,218,23.8,0.01,0.13
2022-02-20T01:00,-4.3,70,-8.9,-9.2,1008.3,825.8,0,0,0,0,0,0,0,11.9,215,26.3,0.01,0.13
2022-02-20T02:00,-4.4,67,-9.6,-9.5,1008.5,825.9,0,0,0,0,0,0,0,12.9,216,28.4,0.01,0.15
2022-02-20T03:00,-4.3,66,-9.8,-9.4,1009.1,826.4,0,0,0,0,0,0,0,12.6,217,27.7,0.01,0.15
2022-02-20T04:00,-4.7,64,-10.4,-9.8,1009,826.1,0,0,0,0,0,0,0,12.5,221,27.4,0.02,0.15
2022-02-20T05:00,-5.2,63,-11.1,-10.3,1009.3,826,0,0,0,0,0,0,0,12,226,27,0.01,0.15
2022-02-20T06:00,-5.9,64,-11.7,-10.7,1007.9,824.5,0,0,0,0,0,0,0,9.7,222,26.3,0.01,0.14
2022-02-20T07:00,-6.7,64,-12.4,-11.8,1008.6,824.5,0,0,0,2,0,0,7,11.6,216,24.8,0.01,0.13
2022-02-20T08:00,-7.6,65,-13.1,-13.1,1009.4,824.6,0,0,0,19,0,0,62,13.7,215,25.2,0.01,0.12
2022-02-20T09:00,-8.3,67,-13.4,-13.8,1009.2,824.1,0,0,0,30,0,0,100,14.1,212,25.9,0.01,0.11
2022-02-20T10:00,-7.8,67,-12.8,-13.3,1009.1,824.3,0,0,0,30,0,0,100,14.5,210,27.4,0.02,0.11
2022-02-20T11:00,-5.9,65,-11.3,-11.4,1009.4,825.7,0,0,0,30,0,0,100,14.8,209,28.1,0.03,0.14
2022-02-20T12:00,-2.9,63,-8.9,-8,1009.4,827.5,0,0,0,30,0,0,100,13.5,209,25.9,0.07,0.18
2022-02-20T13:00,1.3,61,-5.4,-3.2,1009.1,829.7,0,0,0,30,0,0,99,11.6,210,22.3,0.14,0.26
2022-02-20T14:00,4.9,56,-3,1.2,1008.3,831.2,0,0,0,28,0,0,94,7.9,219,16.6,0.22,0.38
2022-02-20T15:00,6.2,53,-2.7,3.2,1007,830.8,0,0,0,14,0,0,48,8.7,246,16.6,0.28,0.45
2022-02-20T16:00,7,47,-3.4,3.9,1005.4,829.9,0,0,0,3,0,0,10,9.4,277,17.3,0.3,0.53
2022-02-20T17:00,8.3,40,-4.5,4.9,1003.5,829.1,0,0,0,0,0,0,1,9.8,287,18.7,0.31,0.66
2022-02-20T18:00,12.2,25,-7.5,8.5,1001.5,829.5,0,0,0,0,0,0,0,5.8,7,20.2,0.3,1.07
2022-02-20T19:00,11.2,28,-6.8,7.1,1001.9,829.4,0,0,0,0,0,0,0,8.3,92,18,0.21,0.97
2022-02-20T20:00,9.3,32,-6.7,4.8,1002.3,828.6,0,0,0,0,0,0,0,10.6,118,11.9,0.12,0.8
2022-02-20T21:00,5.8,37,-7.8,1.5,1003.2,827.4,0,0,0,1,0,0,2,8.4,149,14.4,0.04,0.58
2022-02-20T22:00,0.8,57,-6.7,-2.9,1003.5,824.9,0,0,0,2,0,0,7,5.5,169,18.4,0.01,0.28
2022-02-20T23:00,-1.2,65,-7,-5,1003.3,823.5,0,0,0,10,0,0,33,5.2,214,23,0,0.2
2022-02-21T00:00,-1.6,63,-7.7,-5.5,1002.8,822.9,0,0,0,16,0,0,52,6.2,216,25.6,0.01,0.2
2022-02-21T01:00,-2.2,63,-8.3,-6.4,1002.6,822.4,0,0,0,25,0,0,82,7.4,219,27,0.01,0.19
2022-02-21T02:00,-2.6,62,-8.9,-7,1001.9,821.5,0,0,0,18,0,0,59,8.7,222,27.7,0.01,0.19
2022-02-21T03:00,-3.7,63,-9.7,-8.4,1001.4,820.5,0,0,0,11,0,0,35,9.9,224,24.5,0.01,0.17
2022-02-21T04:00,-3.3,58,-10.3,-8.3,1001.1,820.5,0,0,0,14,0,0,45,12,224,27,0.02,0.2
2022-02-21T05:00,-3.4,58,-10.5,-8.6,1000.5,819.9,0,0,0,18,0,0,59,12.7,225,28.8,0.02,0.2
2022-02-21T06:00,-3.6,59,-10.5,-8.9,999.5,819,0,0,0,20,0,0,67,13.8,221,30.6,0.02,0.2
2022-02-21T07:00,-4.2,60,-10.8,-9.5,999.5,818.6,0,0,0,17,0,0,55,13.6,217,29.9,0.02,0.18
2022-02-21T08:00,-4.6,61,-10.9,-10,999.5,818.4,0,0,0,14,0,0,45,14,215,29.2,0.02,0.17
2022-02-21T09:00,-5.1,62,-11.2,-10.4,999.5,818.1,0,0,0,10,0,0,32,14,215,29.5,0.02,0.16
2022-02-21T10:00,-5.4,63,-11.4,-10.8,999.7,818,0,0,0,13,0,0,43,13.7,215,31,0.03,0.15
2022-02-21T11:00,-3.6,59,-10.5,-8.8,999.8,819.2,0,0,0,10,0,0,34,13.7,215,29.5,0.04,0.19
2022-02-21T12:00,0.6,52,-8.1,-4.4,999.5,821.4,0,0,0,17,0,0,58,13.2,215,26.3,0.11,0.31
2022-02-21T13:00,4.9,46,-5.7,0.9,998.4,823,0,0,0,29,0,0,95,7.6,205,18.4,0.19,0.47
2022-02-21T14:00,8.1,35,-6.5,4.4,998.5,824.8,0,0,0,25,0,1,82,6.9,47,16.2,0.28,0.7
2022-02-21T15:00,7.4,40,-5.2,2.1,1000.1,825.8,0,0,0,26,4,7,60,20.6,36,42.5,0.28,0.62
2022-02-21T16:00,5.3,42,-6.4,-0.2,1001.8,826,0,0,0,35,0,20,75,22.4,46,47.2,0.27,0.52
2022-02-21T17:00,2.4,47,-7.8,-3.9,1004.2,826.3,0,0,0,33,0,17,75,24.3,55,50,0.21,0.38
2022-02-21T18:00,0,49,-9.4,-5.7,1010.8,830.4,0,0,0,62,31,15,85,17.3,45,36,0.16,0.31
2022-02-21T19:00,-1.5,47,-11.3,-7.9,1013.8,831.9,0,0,0,76,39,20,95,20.6,36,26.6,0.11,0.29
2022-02-21T20:00,-3.1,53,-11.5,-9.2,1016.5,833.2,0,0,0,100,74,31,78,18.8,47,24.8,0.06,0.23
2022-02-21T21:00,-5.1,54,-12.9,-11,1019.9,834.8,0,0,0,100,83,32,35,16.5,54,22.3,0.03,0.19
2022-02-21T22:00,-6.9,56,-14.3,-12.7,1021.3,834.8,0.1,0,0.07,100,95,25,21,15.1,50,22,0.02,0.16
2022-02-21T23:00,-8.4,58,-15.2,-14.5,1024,836.1,0.1,0,0.07,100,98,51,47,17.1,48,24.1,0.02,0.14
2022-02-22T00:00,-10,62,-16,-16,1025.9,836.6,0,0,0,100,100,70,85,16.1,48,26.3,0.02,0.11
2022-02-22T01:00,-11.3,63,-16.9,-16.7,1027.2,836.9,0.1,0,0.07,100,91,65,93,12.1,53,24.5,0.01,0.1
2022-02-22T02:00,-12.1,66,-17.2,-17.2,1027.6,836.7,0.1,0,0.07,100,81,62,96,9.9,57,22.7,0.01,0.08
2022-02-22T03:00,-16.1,71,-20.1,-21.2,1027.3,833.8,0.1,0,0.07,100,93,74,94,9.2,45,20.5,0,0.05
2022-02-22T04:00,-16.5,70,-20.6,-21.7,1028.2,834.3,0,0,0,100,95,92,96,9.7,42,18.7,0,0.05
2022-02-22T05:00,-16.8,70,-21.1,-22.2,1029,834.7,0,0,0,100,92,72,63,10.4,44,21.2,0,0.05
2022-02-22T06:00,-17.5,69,-21.8,-22.8,1031.9,836.6,0,0,0,100,99,81,60,10,41,23,0,0.05
2022-02-22T07:00,-17.8,69,-22.1,-23.6,1032,836.5,0,0,0,100,95,54,55,13.1,58,20.2,0.01,0.05
2022-02-22T08:00,-17.9,68,-22.3,-23.7,1032.9,837.1,0,0,0,100,100,45,20,13.3,57,20.9,0.01,0.05
2022-02-22T09:00,-18.2,69,-22.5,-23.7,1034.2,838,0,0,0,100,98,87,2,11.5,49,22,0,0.05
2022-02-22T10:00,-18.4,69,-22.7,-23.6,1034.7,838.2,0,0,0,100,99,87,0,8.7,30,22.7,0.01,0.04
2022-02-22T11:00,-18.2,63,-23.5,-23.4,1035.4,839,0.1,0,0.07,100,98,92,0,9.2,31,23.8,0.01,0.05
2022-02-22T12:00,-17.5,59,-23.6,-23.1,1036.1,840,0.1,0,0.07,100,98,100,0,11.1,36,23.4,0.03,0.06
2022-02-22T13:00,-16.6,55,-23.4,-22,1036.1,840.6,0,0,0,100,83,100,0,10.7,33,24.1,0.05,0.07
2022-02-22T14:00,-15.2,52,-22.9,-20.6,1035.9,841.4,0,0,0,100,93,99,0,10.5,27,24.5,0.08,0.09
2022-02-22T15:00,-16.4,60,-22.4,-21.8,1035,839.8,0.1,0,0.07,100,93,96,0,11.1,25,28.1,0.07,0.07
2022-02-22T16:00,-15.6,58,-22,-21.1,1034,839.6,0.1,0,0.07,100,63,87,0,10.8,21,25.2,0.08,0.08
2022-02-22T17:00,-14.9,57,-21.5,-20.3,1033.3,839.5,0.1,0,0.07,87,37,89,0,11.3,17,25.2,0.08,0.08
2022-02-22T18:00,-14.5,58,-21.1,-19.1,1035.4,841.4,0.1,0,0.07,100,92,96,0,5.4,20,22.7,0.07,0.08
2022-02-22T19:00,-14.6,59,-20.8,-20,1035.6,841.5,0.2,0,0.14,100,89,81,0,10.8,15,19.1,0.04,0.08
2022-02-22T20:00,-14.9,61,-20.8,-20.4,1036.5,842,0.2,0,0.14,100,95,94,1,11.2,15,16.6,0.02,0.08
2022-02-22T21:00,-15.4,66,-20.3,-20.7,1037.8,842.8,0.2,0,0.14,100,91,99,73,10.7,20,14.4,0.01,0.06
2022-02-22T22:00,-15.5,68,-20,-20.7,1038.7,843.5,0.2,0,0.14,100,81,98,87,10,21,16.2,0,0.06
2022-02-22T23:00,-15.6,70,-19.9,-20.8,1039,843.6,0.2,0,0.14,100,82,100,82,9.7,15,15.8,0,0.06
2022-02-23T00:00,-15.6,71,-19.7,-20.9,1039.4,843.9,0.2,0,0.14,100,82,100,91,10.1,4,15.5,0,0.05
2022-02-23T01:00,-15.6,71,-19.7,-21,1039.3,843.9,0.2,0,0.14,100,85,100,94,11.2,360,18.7,0,0.05
2022-02-23T02:00,-15.6,71,-19.7,-21.2,1039.2,843.8,0.2,0,0.14,100,96,99,92,12.2,358,21.6,0.01,0.05
2022-02-23T03:00,-16.7,75,-20.2,-22.4,1038.9,842.8,0.2,0,0.14,100,100,96,90,13.1,352,25.2,0,0.04
2022-02-23T04:00,-16.8,74,-20.3,-22.6,1038.4,842.3,0.2,0,0.14,100,99,98,91,13.6,348,25.9,0,0.04
2022-02-23T05:00,-16.6,73,-20.3,-22.5,1037.1,841.4,0.1,0,0.07,100,100,71,62,14.3,350,28.1,0.01,0.05
2022-02-23T06:00,-17,73,-20.7,-23.1,1038.7,842.4,0.1,0,0.07,100,100,58,55,15.1,348,26.3,0.01,0.04
2022-02-23T07:00,-17.2,73,-21,-23.2,1037.9,841.6,0.1,0,0.07,100,100,40,54,15,350,25.6,0.01,0.04
2022-02-23T08:00,-17.3,72,-21.1,-23.2,1037.6,841.4,0.1,0,0.07,100,99,70,72,14.6,351,24.5,0.01,0.04
2022-02-23T09:00,-17.5,73,-21.2,-23.4,1037.5,841.1,0.1,0,0.07,100,100,98,80,13.8,354,21.2,0,0.04
2022-02-23T10:00,-17.6,73,-21.2,-23.3,1037.6,841.2,0.2,0,0.14,100,100,93,72,12.6,358,19.1,0.01,0.04
2022-02-23T11:00,-17.1,71,-21.1,-22.7,1037.2,841.2,0.2,0,0.14,100,100,92,81,12.2,2,20.9,0.01,0.05
2022-02-23T12:00,-15.7,66,-20.6,-21.3,1037.1,842,0.2,0,0.14,100,99,88,44,12.2,360,21.6,0.03,0.06
2022-02-23T13:00,-14.4,63,-19.9,-20,1035.3,841.4,0,0,0,100,91,89,29,12.6,355,23.8,0.06,0.07
2022-02-23T14:00,-13.3,60,-19.4,-18.8,1033.5,840.7,0,0,0,100,94,77,15,12,351,20.5,0.07,0.09
2022-02-23T15:00,-12.7,56,-19.7,-17.6,1030,838.2,0,0,0,100,91,78,26,10.3,348,23,0.1,0.1
2022-02-23T16:00,-11.4,53,-19,-15.7,1026.5,836.2,0,0,0,60,23,51,28,9,5,19.1,0.12,0.12
2022-02-23T17:00,-10.2,52,-18.1,-15,1023.9,834.8,0,0,0,32,0,40,25,10.6,18,20.2,0.12,0.13
2022-02-23T18:00,-9.6,52,-17.6,-14.7,1026.3,837.2,0,0,0,100,95,50,74,9.7,15,20.2,0.11,0.14
2022-02-23T19:00,-9.8,54,-17.4,-15.1,1025.9,836.8,0,0,0,100,68,68,73,10.9,34,19.1,0.08,0.14
2022-02-23T20:00,-10.8,59,-17.2,-15.5,1026.7,836.8,0,0,0,100,57,88,83,7.5,35,19.8,0.03,0.11
2022-02-23T21:00,-12.7,66,-17.8,-17.4,1027.8,836.4,0,0,0,100,48,93,85,6.9,39,16.6,0.01,0.08
2022-02-23T22:00,-14.4,70,-18.6,-19.2,1027.8,835.3,0,0,0,100,37,84,64,7.4,47,16.2,0,0.06
2022-02-23T23:00,-15.3,72,-19.1,-20.3,1028.3,835.2,0,0,0,69,34,44,40,8.5,54,16.2,0,0.05
2022-02-24T00:00,-14.1,65,-19.2,-18.8,1028.5,836.1,0.2,0,0.14,100,29,96,74,6.3,24,11.9,0,0.07
2022-02-24T01:00,-14.1,66,-19.2,-18.7,1028.3,835.9,0.2,0,0.14,94,7,97,99,5.7,72,11.5,0,0.07
2022-02-24T02:00,-13.9,66,-18.9,-18.5,1026.7,834.8,0.2,0,0.14,96,7,100,100,6.2,69,10.4,0,0.07
2022-02-24T03:00,-17.2,75,-20.6,-22.2,1026.9,832.8,0.4,0,0.28,100,11,100,99,8.3,2,15.5,0,0.04
2022-02-24T04:00,-16.4,71,-20.4,-20.9,1026.2,832.7,0.3,0,0.21,94,15,92,85,4.7,337,10.1,0,0.05
2022-02-24T05:00,-15.6,67,-20.4,-20,1025.2,832.4,0.2,0,0.14,82,12,84,68,3.6,6,9.7,0,0.06
2022-02-24T06:00,-15.7,68,-20.3,-20.2,1024.7,831.9,0.2,0,0.14,75,6,95,41,4.6,72,8.6,0,0.06
2022-02-24T07:00,-16,70,-20.2,-20.5,1025.7,832.6,0.2,0,0.14,73,9,95,25,5.1,51,13.3,0,0.05
2022-02-24T08:00,-17.5,77,-20.6,-22,1026.5,832.2,0.2,0,0.14,67,6,97,10,5.1,82,18,0,0.04
2022-02-24T09:00,-17.5,78,-20.4,-22.3,1026.6,832.3,0.1,0,0.07,81,23,97,6,7.2,72,15.8,0,0.03
2022-02-24T10:00,-18.1,79,-20.8,-22.8,1027.1,832.3,0,0,0,85,34,90,2,6,57,10.1,0.01,0.03
2022-02-24T11:00,-17,74,-20.6,-21.6,1028.5,834.2,0,0,0,84,40,78,3,5.2,56,7.2,0.01,0.04
2022-02-24T12:00,-15.2,64,-20.4,-19.7,1029.1,835.9,0,0,0,68,39,54,3,5.1,45,7.9,0.05,0.07
2022-02-24T13:00,-13.3,62,-19,-17.6,1028.1,836.3,0,0,0,17,1,26,0,3.9,22,9.7,0.08,0.08
2022-02-24T14:00,-10.5,55,-17.8,-13.9,1026.5,836.8,0,0,0,15,16,1,0,3.7,11,10.1,0.15,0.13
2022-02-24T15:00,-9,55,-16.4,-12.2,1024.4,836,0,0,0,40,29,23,0,5.4,352,13,0.17,0.14
2022-02-24T16:00,-7.4,54,-15.2,-10.7,1022.3,835.3,0,0,0,34,5,49,0,6.6,347,14.4,0.18,0.16
2022-02-24T17:00,-6.2,53,-14.3,-9.9,1020.7,834.8,0,0,0,28,0,46,0,6.6,351,15.5,0.17,0.18
2022-02-24T18:00,-5.5,54,-13.4,-9.8,1022,836.3,0,0,0,14,1,21,0,6.3,13,17.3,0.15,0.19
2022-02-24T19:00,-5.7,57,-12.9,-10.5,1022.8,836.8,0,0,0,17,1,23,7,9,23,17.6,0.1,0.17
2022-02-24T20:00,-7,61,-13.2,-11.8,1024.1,837,0,0,0,13,3,17,1,8.8,12,16.9,0.05,0.14
2022-02-24T21:00,-9.2,68,-13.9,-14,1025.9,837.1,0,0,0,5,2,5,0,9.3,13,13.7,0.01,0.1
2022-02-24T22:00,-9.1,59,-15.8,-13.9,1026.9,838,0,0,0,1,0,1,0,8.3,2,10.8,0.01,0.13
2022-02-24T23:00,-9.1,57,-16.1,-14,1028.1,839,0,0,0,0,0,0,0,9.2,339,10.1,0.01,0.13
2022-02-25T00:00,-9.6,57,-16.4,-14.4,1028.7,839.2,0,0,0,0,0,0,0,8.2,331,9.7,0.01,0.13
2022-02-25T01:00,-9.7,57,-16.6,-14.3,1029.8,840,0,0,0,0,0,0,0,6.9,332,8.6,0.01,0.13
2022-02-25T02:00,-10.1,57,-17,-13.9,1029.9,839.8,0,0,0,0,0,0,0,0.4,360,9,0,0.12
2022-02-25T03:00,-11.3,64,-16.8,-15,1030,839.1,0,0,0,0,0,0,0,0.4,270,12.2,0,0.09
2022-02-25T04:00,-12.1,66,-17.3,-16,1029.9,838.5,0,0,0,0,0,0,0,1.5,194,13.3,0,0.08
2022-02-25T05:00,-12.9,66,-18,-16.9,1030.3,838.4,0,0,0,0,0,0,0,1.8,217,13.7,0,0.08
2022-02-25T06:00,-13.7,64,-19,-17.9,1032.2,839.4,0,0,0,17,0,29,0,3.4,212,11.5,0,0.08
2022-02-25T07:00,-15.2,64,-20.4,-19.5,1032.2,838.4,0,0,0,26,3,39,0,3.4,198,10.1,0,0.07
2022-02-25T08:00,-18.1,69,-22.4,-22.8,1032.2,836.4,0,0,0,1,0,1,0,5.4,188,9.7,0,0.05
2022-02-25T09:00,-19.4,70,-23.4,-24,1032.4,835.7,0,0,0,14,0,24,0,4.8,193,10.1,0,0.04
2022-02-25T10:00,-19.7,70,-23.7,-24.3,1032.8,835.8,0,0,0,26,0,44,0,4.4,215,9.4,0,0.04
2022-02-25T11:00,-17.1,64,-22.4,-21.7,1033.5,838.1,0,0,0,38,3,59,0,4.6,219,9,0.01,0.06
2022-02-25T12:00,-11.1,49,-19.8,-15.4,1033.4,842,0,0,0,69,15,92,0,3.3,221,7.2,0.06,0.13
2022-02-25T13:00,-8.9,56,-16,-12.7,1032.6,842.8,0,0,0,74,23,89,0,1.1,270,7.9,0.12,0.14
2022-02-25T14:00,-6.6,50,-15.2,-10.4,1031.4,843.2,0,0,0,89,38,91,0,4.3,336,13.3,0.16,0.19
2022-02-25T15:00,-4.9,53,-13,-9.1,1030.4,843.5,0.1,0,0.07,92,43,89,0,5.9,346,15.5,0.16,0.2
2022-02-25T16:00,-4.4,55,-12.1,-9.2,1028.5,842.2,0.1,0,0.07,65,16,85,0,9.4,356,17.3,0.15,0.2
2022-02-25T17:00,-4.1,57,-11.4,-9.4,1027.9,841.9,0.1,0,0.07,52,1,85,0,13,360,24.8,0.14,0.19
2022-02-25T18:00,-4,56,-11.5,-7.9,1029.4,843.2,0,0,0,100,66,92,0,3.6,354,25.2,0.15,0.2
2022-02-25T19:00,-4.2,56,-11.7,-8.1,1029,842.8,0,0,0,100,62,87,0,4,27,19.8,0.11,0.2
2022-02-25T20:00,-5.2,64,-10.9,-9.5,1028.9,842.1,0,0,0,100,79,90,0,6.3,66,12.2,0.05,0.15
2022-02-25T21:00,-8,69,-12.7,-12.4,1030.3,841.5,0,0,0,100,83,97,0,6.9,96,14,0.01,0.1
2022-02-25T22:00,-10.4,68,-15.2,-14.9,1031.3,840.8,0,0,0,100,90,96,0,6.2,97,14.8,0,0.09
2022-02-25T23:00,-9.4,65,-14.7,-13.8,1032,842,0,0,0,100,94,98,0,6.3,103,12.6,0,0.11
2022-02-26T00:00,-8.6,63,-14.3,-12.5,1032.1,842.6,0.1,0,0.07,100,92,94,0,2.9,120,12.2,0,0.12
2022-02-26T01:00,-7.6,61,-13.9,-11.3,1031.9,843,0,0,0,95,61,66,0,1.1,270,9,0,0.14
2022-02-26T02:00,-8.5,63,-14.3,-12.9,1031.3,842,0,0,0,67,42,48,0,5.8,263,5.8,0,0.12
2022-02-26T03:00,-10.9,85,-12.9,-15.3,1030.6,839.9,0,0,0,27,15,23,0,6.6,241,13,0,0.04
2022-02-26T04:00,-14.1,82,-16.5,-18.5,1029.9,837.2,0,0,0,7,1,10,0,4.9,234,14,0,0.04
2022-02-26T05:00,-16.8,79,-19.7,-21.5,1029.5,835.1,0,0,0,2,0,3,0,5.9,223,16.9,0,0.04
2022-02-26T06:00,-18,78,-20.9,-23.1,1029.5,834.3,0,0,0,0,0,0,0,8.6,213,19.1,0,0.03
2022-02-26T07:00,-18.4,76,-21.5,-23.7,1029.2,833.8,0,0,0,1,0,1,0,9.8,208,20.5,0,0.03
2022-02-26T08:00,-18.6,76,-21.8,-23.9,1029.9,834.2,0,0,0,0,0,0,0,10.1,207,22,0,0.03
2022-02-26T09:00,-18.7,76,-21.9,-24.1,1029.9,834.2,0,0,0,1,0,1,0,10.8,206,23.8,0,0.03
2022-02-26T10:00,-18.5,74,-22,-24.1,1030.8,835,0,0,0,0,0,0,0,11.8,203,25.6,0.01,0.04
2022-02-26T11:00,-16.3,68,-20.8,-21.8,1031.7,837.3,0,0,0,0,0,0,0,11.9,205,24.8,0.02,0.05
2022-02-26T12:00,-11.8,63,-17.4,-17,1032.4,840.7,0,0,0,0,0,0,0,10.4,200,21.6,0.06,0.09
2022-02-26T13:00,-6.3,54,-14,-10.8,1031.9,843.8,0,0,0,0,0,0,0,6.6,193,16.6,0.14,0.17
2022-02-26T14:00,-2.8,42,-13.9,-6.1,1030.7,845,0,0,0,0,0,0,0,5,180,12.6,0.22,0.29
2022-02-26T15:00,-1.3,37,-14.2,-3.5,1029.4,844.9,0,0,0,0,0,0,0,1.8,143,9,0.28,0.35
2022-02-26T16:00,-0.1,28,-16.3,-2.4,1027.9,844.3,0,0,0,0,0,0,0,2.2,90,10.8,0.3,0.43
2022-02-26T17:00,0.4,31,-14.8,-2.3,1027.4,844.2,0,0,0,0,0,0,0,2.7,67,11.9,0.28,0.43
2022-02-26T18:00,0.5,39,-11.8,-3.1,1026.4,843.5,0,0,0,0,0,0,0,4.8,42,11.9,0.22,0.39
2022-02-26T19:00,-0.3,52,-9.1,-4.6,1026.9,843.4,0,0,0,0,0,0,0,7.4,43,11.5,0.14,0.29
2022-02-26T20:00,-0.6,30,-16,-5.4,1027.4,843.7,0,0,0,0,0,0,0,8,54,7.6,0.09,0.41
2022-02-26T21:00,-1.7,28,-17.7,-5.9,1028.3,843.7,0,0,0,0,0,0,0,2.9,83,5.4,0.01,0.39
2022-02-26T22:00,-6.3,39,-18,-10.6,1029.2,841.6,0,0,0,0,0,0,0,3.9,236,8.6,0.01,0.23
2022-02-26T23:00,-12.6,58,-19.2,-17.3,1029.3,837.7,0,0,0,0,0,0,0,6.1,220,13.7,0,0.1
2022-02-27T00:00,-15.6,66,-20.6,-20.6,1029.9,836.2,0,0,0,0,0,0,0,7.9,210,18.4,0,0.06
